N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.9588032152764702,000000100000,0.29171228408813477,0.3462273488477323
12,5,Local Search,2.0,0.9050091902945114,101100001010,0.41663408279418945,0.382131982212671
12,5,Local Search,3.0,0.942294139785387,000000000010,0.2763020992279053,0.47800234818662274
12,5,Local Search,4.0,0.8386834454518182,001000000101,0.6038265228271484,0.3540704682146807
12,5,Local Search,4.0,0.9687995422038821,010000000001,0.46358275413513184,0.27322295708960975
12,5,Local Search,0.0,0.74399342460228,001011100010,0.08355593681335449,0.0
12,5,Local Search,2.0,0.8842489770215016,000000100001,0.4111328125,0.4096105305465162
12,5,Local Search,3.0,0.9523492681733533,100000110001,0.4998931884765625,0.431247127389763
12,5,Local Search,2.0,0.9138849519015325,000100001010,0.37005066871643066,0.5861838232155077
12,5,Local Search,3.0,0.932745906392359,100010010000,0.43765902519226074,0.6119882618366911
12,5,Local Search,3.0,0.9256921027706329,000001000000,0.5829546451568604,0.49982106492949063
12,5,Local Search,3.0,0.9818989305975492,001000010000,0.354292631149292,0.22812587514188232
12,5,Local Search,3.0,0.7465826839070909,000011111110,0.6459231376647949,0.24625715730978337
12,5,Local Search,2.0,0.9862228499464336,001000000000,0.24973607063293457,0.46638430873041004
12,5,Local Search,3.0,0.98722492643058,001000000100,0.5001509189605713,0.6204312615503031
12,5,Local Search,3.0,0.8970292398676452,000000010000,0.4790463447570801,0.440103100482851
12,5,Local Search,3.0,0.9549703863623096,000001000000,0.46337008476257324,0.25456041321288325
12,5,Local Search,4.0,0.8430139177964573,001110001111,1.1308033466339111,0.49772244774937674
12,5,Local Search,1.0,0.873123204079265,100010000001,0.20829987525939941,0.36619690215998846
12,5,Local Search,3.0,0.8116894464524733,110011011101,0.8700635433197021,0.5785323264395763
12,5,Local Search,1.0,0.8738773660947059,000000000010,0.12494659423828125,0.03272817958124963
12,5,Local Search,3.0,0.8574388319880865,000000000010,0.4790184497833252,0.41925692726463665
12,5,Local Search,2.0,0.7735402493646484,001000000100,0.296952486038208,0.18865687158867628
12,5,Local Search,5.0,0.9924991164161276,000000000001,0.4831113815307617,0.5050871968425711
12,5,Local Search,3.0,0.8388184454223492,111001101111,0.9189558029174805,0.31534508934483574
12,5,Local Search,1.0,0.8121313369789576,100110000011,0.21159148216247559,0.4736132167566382
12,5,Local Search,1.0,0.7346240040536811,010101011100,0.27339696884155273,0.19893317830960333
12,5,Local Search,4.0,0.8252097838799669,011100000010,0.9554011821746826,0.2897139141830444
12,5,Local Search,2.0,0.7970384499461891,001000010000,0.300412654876709,0.22952705442472754
12,5,Local Search,3.0,0.9733008629032582,000000000001,0.34880995750427246,0.864540162204948
12,5,Local Search,4.0,0.8183792215272141,000010000000,0.45855212211608887,0.41188800754840504
12,5,Local Search,2.0,0.9033350366953022,100000101000,0.3218553066253662,0.4043119447364733
12,5,Local Search,3.0,0.9543361593620376,000000001000,0.5052177906036377,0.4229196624038989
12,5,Local Search,1.0,0.7708672090824432,010101000000,0.213623046875,0.37721046741145503
12,5,Local Search,4.0,0.9097504524128021,100010010100,0.6407859325408936,0.4539441032161284
12,5,Local Search,1.0,0.7708942351766027,010101000100,0.18079423904418945,0.056055939026428026
12,5,Local Search,5.0,0.8206322470511451,110100000111,1.3131709098815918,0.29683283510698544
12,5,Local Search,1.0,0.7279401093849859,111001001101,0.21357941627502441,0.12054277141300662
12,5,Local Search,5.0,0.8782883700477306,100101000000,1.1519954204559326,0.34415473274989405
12,5,Local Search,2.0,0.9979997542882663,000000000001,0.2917451858520508,0.3985955295124829
12,5,Local Search,3.0,0.9822218894611464,000001000000,0.35440778732299805,0.26210893986258776
12,5,Local Search,2.0,0.8805093281223102,110100100110,0.536426305770874,0.22453826309611813
12,5,Local Search,4.0,0.9905855396316201,000010000000,0.5210175514221191,0.546939629114777
12,5,Local Search,3.0,0.9685350149425417,000000000001,0.49996471405029297,0.4082025641958704
12,5,Local Search,3.0,0.8739610212676113,010000100000,0.38343095779418945,0.291836563834318
12,5,Local Search,2.0,0.8733602091634038,000101000100,0.22359681129455566,0.304970219854778
12,5,Local Search,2.0,0.7964757320778568,000100001000,0.26570940017700195,0.2464933318645538
12,5,Local Search,1.0,0.9702155149658216,001001100000,0.16656184196472168,0.4488116107796466
12,5,Local Search,2.0,0.8569297077031908,000000000001,0.2500343322753906,0.39064056778980605
12,5,Local Search,3.0,0.9064705680038765,000100000100,0.44339561462402344,0.45665647119489083
12,5,Local Search,3.0,0.9825901870183432,000000100000,0.369922399520874,0.3157544343856805
12,5,Local Search,2.0,0.914006120132955,010000000010,0.3123466968536377,0.34387593242095904
12,5,Local Search,2.0,0.958605584116232,000000000001,0.3333597183227539,0.7120795155707269
12,5,Local Search,5.0,0.8868600116162002,010000001000,0.890512228012085,0.31181300689182667
12,5,Local Search,0.0,0.7426261282580757,111100011101,0.1042184829711914,0.0
12,5,Local Search,6.0,0.9783932137837961,110000000000,1.1268317699432373,0.5189478564587954
12,5,Local Search,3.0,0.9718563986816078,100000000100,0.3799750804901123,0.40769613046358655
12,5,Local Search,3.0,0.9549258980265192,000000010000,0.3683161735534668,0.2940487210763124
12,5,Local Search,3.0,0.7010299498944403,000000000010,0.48462772369384766,0.4810640361731445
12,5,Local Search,1.0,0.9151249062087649,010010000001,0.21207404136657715,0.36599776757172653
12,5,Local Search,4.0,0.9987194890493528,000000001000,0.7255091667175293,0.5943925509141992
12,5,Local Search,3.0,0.9444806954781472,000000001000,0.3333394527435303,0.5106167600684464
12,5,Local Search,4.0,0.9904553364376759,100000000001,0.5416100025177002,0.5994566155112213
12,5,Local Search,3.0,0.8847742647967771,000000010010,0.3956735134124756,0.8080064142352382
12,5,Local Search,4.0,0.9086738062625073,000010000000,0.6672396659851074,0.3652998266675568
12,5,Local Search,3.0,0.9651596337116511,100100000000,0.3955380916595459,0.521787294322048
12,5,Local Search,2.0,0.8116316775871606,111100101100,0.5776627063751221,0.2941186078213357
12,5,Local Search,4.0,0.7454996518224646,000001011000,0.7029900550842285,0.4596727502293074
12,5,Local Search,3.0,0.8615891415124065,000000100001,0.641615629196167,0.19699785020600769
12,5,Local Search,1.0,0.6896505634737293,101101001000,0.2683849334716797,0.4100564930893946
12,5,Local Search,2.0,0.9027505587564574,100000000000,0.30058979988098145,0.3070395539566597
12,5,Local Search,2.0,0.6953274942748601,111011010111,0.7066977024078369,0.01693694614445307
12,5,Local Search,2.0,0.9734374133436572,000000000010,0.3217597007751465,0.4608065896493512
12,5,Local Search,4.0,0.9932887409056329,000000010000,1.0625531673431396,0.5153022458902091
12,5,Local Search,3.0,0.7707256212010041,001010000100,0.4379916191101074,0.34124474764448715
12,5,Local Search,3.0,0.9295146968461995,000001001000,0.6503398418426514,0.4199319972622698
12,5,Local Search,1.0,0.8722997694884215,000110001000,0.14579486846923828,0.564307006007789
12,5,Local Search,3.0,0.8475991907473418,010000000000,0.45836305618286133,0.38462763756931556
12,5,Local Search,4.0,0.9124811191178591,001000110010,0.7705411911010742,0.34475398239203703
12,5,Local Search,3.0,0.9337684483824679,000000000001,0.6457412242889404,0.777474753393304
12,5,Local Search,1.0,0.8778999028619038,000000000001,0.12495160102844238,0.43564268023653896
12,5,Local Search,4.0,0.9077267780438678,010000111000,0.8818285465240479,0.5774986936011242
12,5,Local Search,2.0,0.8617656843932012,010011000001,0.3431742191314697,0.24880518391380402
