N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.7161319934418283,000011100100,0.13016176223754883,0.20288717482500962
12,5,Local Search,4.0,0.8240271930913404,001000101001,0.40174412727355957,0.2654332429118178
12,5,Local Search,3.0,0.8998875953729156,011100000000,0.279329776763916,0.1652836693779488
12,5,Local Search,4.0,0.9793149877397632,001000000000,0.2394392490386963,0.391889638053847
12,5,Local Search,2.0,0.5483715526342907,100100010000,0.21397805213928223,0.2909447511599233
12,5,Local Search,3.0,0.9291697834659209,001001000000,0.20256876945495605,0.395559833575445
12,5,Local Search,6.0,0.7323125516661542,100000000000,0.35231924057006836,0.3685154376208095
12,5,Local Search,3.0,0.8073593249986475,000110000001,0.20752954483032227,0.28243602349745334
12,5,Local Search,2.0,0.6735809582261657,010000111100,0.2082200050354004,0.38531213058067526
12,5,Local Search,2.0,0.8469430334674546,000100010000,0.15426301956176758,0.3548023870297494
12,5,Local Search,6.0,0.9533863425470822,001101000000,0.3779604434967041,0.28567285100839335
12,5,Local Search,2.0,0.8395534393591498,000011101000,0.13216161727905273,0.1466834918942026
12,5,Local Search,2.0,0.6659693583474314,010010000000,0.14612793922424316,0.36597317136470636
12,5,Local Search,5.0,0.974213789989973,000000011000,0.2798779010772705,0.2811947534254541
12,5,Local Search,4.0,0.8363617833015733,000100000000,0.2638823986053467,0.24543463064634086
12,5,Local Search,2.0,0.9935138833724975,000100000000,0.0924077033996582,0.3425534807481211
12,5,Local Search,3.0,0.921674430246905,000000100000,0.19263267517089844,0.41970727028616783
12,5,Local Search,2.0,0.746675845703588,101100000001,0.17204999923706055,0.3862554337542631
12,5,Local Search,4.0,0.9135590824402149,000100010100,0.25208592414855957,0.28082211745876773
12,5,Local Search,3.0,0.9064980507789997,001000001000,0.19551396369934082,0.5749470736132458
12,5,Local Search,7.0,0.8566828737398499,000000100001,0.4864051342010498,0.4813293783583843
12,5,Local Search,4.0,0.8400714514269768,001101000000,0.31270360946655273,0.40841876311533404
12,5,Local Search,1.0,0.7225966887502121,001100001000,0.11221981048583984,0.20903643295289887
12,5,Local Search,3.0,0.924002837558101,000001101000,0.2294936180114746,0.3311427825753708
12,5,Local Search,1.0,0.7507934849106785,100110001001,0.11576128005981445,0.1303572693151004
12,5,Local Search,3.0,0.8932434670201369,100101000000,0.21154427528381348,0.3890202692372675
12,5,Local Search,2.0,0.7408801584957907,110110100000,0.25336766242980957,0.15408254544095312
12,5,Local Search,2.0,0.7886115170643004,101010100100,0.2836799621582031,0.23351557945117096
12,5,Local Search,4.0,0.8868275409366673,000100110000,0.5288660526275635,0.33333603486367414
12,5,Local Search,6.0,0.9604462661356029,001000000010,0.4802260398864746,0.25790279925019677
12,5,Local Search,2.0,0.5684842360517934,010110000010,0.23322701454162598,0.25436353537433065
12,5,Local Search,2.0,0.6969603881713725,110100101100,0.4266536235809326,0.26925956925799144
12,5,Local Search,3.0,0.8843267464911403,000100010000,0.187699556350708,0.5751893909663872
12,5,Local Search,4.0,0.9387505082659218,010000000000,0.2846710681915283,0.5509108822402551
12,5,Local Search,2.0,0.8124647851406208,101000100000,0.15099334716796875,0.2437426798213489
12,5,Local Search,2.0,0.8830860274542807,010000000101,0.158308744430542,0.805237052706118
12,5,Local Search,4.0,0.9779276476571838,000001000010,0.27771568298339844,0.6026319445724699
12,5,Local Search,2.0,0.7858556588424271,110100001000,0.16574978828430176,0.20103343134271157
12,5,Local Search,1.0,0.5958720529434056,010010001100,0.11427783966064453,0.1930499620183212
12,5,Local Search,2.0,0.7536051868839163,111001001000,0.21011137962341309,0.219187324330945
12,5,Local Search,1.0,0.9091691026877502,010001000100,0.11022210121154785,0.2361811536561752
12,5,Local Search,5.0,0.8612167206976371,000000000100,0.20340752601623535,0.300706596931145
12,5,Local Search,4.0,0.9164771347516727,001000000000,0.17162179946899414,0.41494842982061186
12,5,Local Search,1.0,0.7561132150412042,100010110100,0.12557148933410645,0.15030596253442574
12,5,Local Search,1.0,0.9311997522607419,110011000000,0.12358665466308594,0.1218669099626335
12,5,Local Search,3.0,0.8606523768337895,101010000000,0.22391009330749512,0.40279619231426084
12,5,Local Search,4.0,0.7814969580442614,110010000000,0.400892972946167,0.19200303068945512
12,5,Local Search,2.0,0.8252893955170493,111000100010,0.16977334022521973,0.20166883175285222
12,5,Local Search,4.0,0.9749112099956208,000000100001,0.28842830657958984,0.4257477395602616
12,5,Local Search,4.0,0.9055548565167298,001100000010,0.27086520195007324,0.31474479718766646
12,5,Local Search,4.0,0.813714864761808,100000111000,0.44124531745910645,0.3425269815374012
12,5,Local Search,3.0,0.8055322096997724,101010100000,0.3316671848297119,0.46301573563528087
12,5,Local Search,5.0,0.79842625011413,001000000000,0.2886030673980713,0.4491749434223888
