N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,11.0,0.9041776101797221,000000000100,0.04461370309193929,0.48771202066275166
12,5,Local Search,11.0,0.7718186820250431,010000100001,0.042487911383310956,0.060224106264728294
12,5,Local Search,11.0,0.9491864808270922,000100000000,0.035532009601593015,0.5055948233340524
12,5,Local Search,11.0,0.9811374480828325,000010000000,0.03293704191843669,0.520124563238425
12,5,Local Search,11.0,0.8890565845627577,011010000000,0.05616631905237834,0.28585858438884315
12,5,Local Search,11.0,0.9938946998969388,000000000010,0.025320998827616372,0.44236564516033394
12,5,Local Search,11.0,0.9408662553052172,001000000000,0.027505592505137125,0.45579185905629627
12,5,Local Search,11.0,0.8887636834481278,000000100000,0.046574072043100996,0.38715135165754266
12,5,Local Search,11.0,0.8990321236062874,000100000100,0.04259184996287028,0.34341249597446444
12,5,Local Search,11.0,0.9065107963820098,100000000000,0.031408294041951494,0.41578690205757535
12,5,Local Search,11.0,0.9684133990422141,000000100000,0.03824390967686971,0.4674114092965912
12,5,Local Search,11.0,0.9962203743940155,000100000100,0.0634036103884379,0.23182389602245657
12,5,Local Search,11.0,0.9626062181686817,000000000100,0.04762845039367676,0.3272543584468688
12,5,Local Search,11.0,0.8576704413133239,110000001111,0.07516382932662964,0.19590126666725072
12,5,Local Search,11.0,0.9516566642024604,100000000100,0.03298689921696981,0.5922473187822284
12,5,Local Search,11.0,0.9871989489951335,001000000100,0.03712653716405233,0.4311735482060567
12,5,Local Search,11.0,0.6099530741499507,011011100011,0.04203679958979289,0.04570887363888099
12,5,Local Search,11.0,0.9740562729854525,000000001000,0.029293398062388103,0.4903977816180761
12,5,Local Search,11.0,0.9822612377222354,001000000100,0.030367724100748696,0.36533008555946045
12,5,Local Search,11.0,0.9021782400211553,000001010000,0.028458213806152342,0.31812396796719244
12,5,Local Search,11.0,0.99896948394281,000000000001,0.03270781834920247,0.5267118088355731
12,5,Local Search,11.0,0.9441561756492324,100001010000,0.04126631021499634,0.45728344024786294
12,5,Local Search,11.0,0.9215091086991803,001000010000,0.029126977920532225,0.3646757460006167
12,5,Local Search,11.0,0.7284281855903864,100100011101,0.04660187164942423,0.2522835196382464
12,5,Local Search,11.0,0.9951167366839261,100000000000,0.02665836811065674,0.48967620556930924
12,5,Local Search,11.0,0.9591862945776909,000000001000,0.03951172033945719,0.29847617091028167
12,5,Local Search,11.0,0.8181099666614003,000000001000,0.04025091330210368,0.3892201656070718
12,5,Local Search,11.0,0.9189252901548586,000000000100,0.03204699754714966,0.5492603697565639
12,5,Local Search,11.0,0.8802928274309968,011001110010,0.08036599159240723,0.39465612729740646
12,5,Local Search,11.0,0.9570401946348991,000000010000,0.02456676165262858,0.5161524042068639
12,5,Local Search,11.0,0.9567651288255576,100010000100,0.03700820207595825,0.45403211276351874
12,5,Local Search,11.0,0.7126333448254972,110110000000,0.03533909320831299,0.13243057182919626
12,5,Local Search,11.0,0.9728792498097927,000000010100,0.037752004464467366,0.5975103320035807
12,5,Local Search,11.0,0.8638441817518389,001000000100,0.05723241170247396,0.3145247431953042
12,5,Local Search,11.0,0.8378070616850323,000100001010,0.09133987824122111,0.47354151533026073
12,5,Local Search,11.0,0.9198878071316386,000000010000,0.037465075651804604,0.3239039523082178
12,5,Local Search,11.0,0.9696807298896741,000010000000,0.033707682291666666,0.5963451599801699
12,5,Local Search,11.0,0.8968797315882717,011000100100,0.056658041477203366,0.27944654880513664
12,5,Local Search,11.0,0.8767198383962312,000000010110,0.048262488842010495,0.5464562874337333
12,5,Local Search,11.0,0.9147106164332671,000000010000,0.02708755334218343,0.33809788747433867
12,5,Local Search,11.0,0.9937589472305218,000000000001,0.031028807163238525,0.49258910769149045
12,5,Local Search,11.0,0.8982946659571803,100100010011,0.05926388104756673,0.3951761739608024
12,5,Local Search,11.0,0.8589263682067244,001000001000,0.03567742904027303,0.47369884183712835
12,5,Local Search,11.0,0.9798132221944232,001000000100,0.034028740723927815,0.6209071699575432
12,5,Local Search,11.0,0.9905327580639028,110000000000,0.03998970588048299,0.7283254103827637
12,5,Local Search,11.0,0.950470669431587,001000000000,0.034027095635732016,0.3995749018166901
12,5,Local Search,11.0,0.9614338957772761,000000000100,0.02257120211919149,0.46709365161848726
12,5,Local Search,11.0,0.986873305903059,001000000000,0.03114248514175415,0.47394119633761966
12,5,Local Search,11.0,0.9002135395768944,000000000010,0.021527262528737386,0.10109281677797688
