N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.7991226837400983,010100000100,0.12969279289245605,0.11273965975260425
12,5,Local Search,1.0,0.6852961441949093,001111101010,0.15937161445617676,0.08131617516028722
12,5,Local Search,1.0,0.7087858345688782,110100110100,0.16175103187561035,0.1780414900250682
12,5,Local Search,1.0,0.7759356364516388,011001000001,0.09627223014831543,0.21381205783253643
12,5,Local Search,4.0,0.8827557564519121,101100100101,0.33996152877807617,0.3995534336758059
12,5,Local Search,2.0,0.9118613314875464,100000100110,0.19385600090026855,0.4891858034685689
12,5,Local Search,2.0,0.845905422808289,100000000000,0.08002829551696777,0.504661532729646
12,5,Local Search,1.0,0.8685702008105638,001100111010,0.12987685203552246,0.09112433602334225
12,5,Local Search,3.0,0.7106389395120098,101100110110,0.3395540714263916,0.26750075107674026
12,5,Local Search,2.0,0.8556390486706718,000010010011,0.1442272663116455,0.5855840954889143
12,5,Local Search,1.0,0.8609460787512354,001100001100,0.11424112319946289,0.11210121936061224
12,5,Local Search,2.0,0.8121352533254121,001001000000,0.0973055362701416,0.29378068998196283
12,5,Local Search,1.0,0.7110362682359518,001000011111,0.14445161819458008,0.2585171421776018
12,5,Local Search,2.0,0.9158611151843137,000010001100,0.11395001411437988,0.26056515126390556
12,5,Local Search,3.0,0.8608972180083094,010001110001,0.2084665298461914,0.33656028836091434
12,5,Local Search,2.0,0.6600341763328199,000101000000,0.1301712989807129,0.21808482560341802
12,5,Local Search,1.0,0.5725189370753737,101110011010,0.12275218963623047,0.3054440320077538
12,5,Local Search,3.0,0.8135525746262782,010000010001,0.1945021152496338,0.205230267946086
12,5,Local Search,4.0,0.9460786890666975,001000100100,0.2256484031677246,0.2844707260981886
12,5,Local Search,2.0,0.7203151632354158,011101101000,0.21050596237182617,0.2556682346370697
12,5,Local Search,4.0,0.9436650368235586,010000001000,0.22490143775939941,0.6234756204755407
12,5,Local Search,2.0,0.7999263024846968,011100111101,0.24355816841125488,0.27741157910869885
12,5,Local Search,4.0,0.8114464027954005,010000010110,0.32401514053344727,0.3494120245795372
